sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
406849973	114022363	35	M	6	0	X	507977425
406849977	114017758	35	M	6	0	X	507914981
406849983	114017620	35	M	6	0	X	507977314
406849985	114016912	35	M	6	0	X	507976309
406849990	114031137	35	F	6	1	X	507977170
406849991	114031137	35	M	6	0	X	507948907
406849993	114018201	35	M	6	0	X	507977355
406849994	114030335	35	F	6	1	X	507976104
406849995	114030335	35	M	6	0	X	507978302
406849996	114022403	35	F	6	1	X	507978292
406849997	114022403	35	M	6	0	X	507979097
406849998	114017320	35	F	6	1	X	507977215
406850004	114017737	35	F	6	1	X	508198392
406850005	114017737	35	M	6	0	X	507975877
406850010	114030513	35	F	6	1	X	508192342
406850012	114017342	35	F	6	1	X	507976507
406850018	114031024	35	F	6	1	X	507969690
406850023	114021545	35	M	6	0	X	507979642
406850027	114017925	35	M	6	0	X	507979202
406850030	114021410	35	F	6	1	X	507975200
406850035	114022942	35	M	6	0	X	507978372
406850037	114028510	35	M	6	0	X	507976801
406850041	114017128	35	M	6	0	X	507976496
406850048	114022130	35	F	6	1	X	507976496
407165777	114040603	52	M	1	0	X	507972776
407165786	114035973	50	F	1	1	X	507973004
407165787	114035973	52	M	1	0	X	507972795
407165788	114011174	50	F	1	1	X	507716237
407165796	114021508	50	F	1	1	X	508168308
407165797	114021508	52	M	1	0	X	507978285
407165805	114022804	52	M	1	0	X	507978940
407165806	114019896	50	F	1	1	X	507950737
407165808	114024133	50	F	1	1	X	507979641
407165810	114030256	50	F	1	1	X	507976933
407165811	114030256	52	M	1	0	X	507979055
407165813	114011341	52	M	1	0	X	507970435
407165814	114014364	50	F	1	1	X	507976458
407165815	114014364	52	M	1	0	X	507977321
407165819	114033678	52	M	1	0	X	507976326
407165821	114011825	52	M	1	0	X	507968980
407165830	114042979	50	F	1	1	X	507952734
407165834	114045923	50	F	1	1	X	507973142
407165835	114045923	52	M	1	0	X	507976447
407165842	114041986	50	F	1	1	X	507928597
407165844	114012259	50	F	1	1	X	507903726
407165850	114013051	50	F	1	1	X	507974404
407165869	114019407	52	M	1	0	X	507976019
407165870	114014454	50	F	1	1	X	507976313
407165871	114014454	52	M	1	0	X	508191509
407165875	114025931	52	M	1	0	X	507911759
407165882	114011426	50	F	1	1	X	507975358
407165883	114011426	52	M	1	0	X	508185474
407165884	114022538	50	F	1	1	X	507977023
407165885	114022538	52	M	1	0	X	507904525
407165886	114027811	50	F	1	1	X	507975142
407285079	114029405	62	F	1	0	X	507975767
407285086	114019925	62	F	1	0	X	507976209
407285088	114044869	62	F	1	0	X	507977095
407285090	114019146	62	F	1	0	X	507977434
407285091	114028777	62	F	1	0	X	507976413
407285097	114013676	62	F	1	0	X	508187309
407405211	114023586	85	F	1	0	X	X
407429951	114039622	8	F	1	2	450144316	X
407429953	114039622	43	F	1	1	X	507975817
407429958	114020802	45	M	1	0	X	507976331
407429959	114020802	43	F	1	1	X	507975803
407429963	114011914	8	F	1	2	450081244	X
407429964	114011914	45	M	1	0	X	507976513
407429966	114014301	8	F	1	2	450123112	X
407429967	114014301	45	M	1	0	X	507977023
407523897	114048792	51	F	1	2	X	507979296
407523899	114048792	29	F	1	5	X	507977832
407539733	114012830	70	F	1	0	X	X
407539734	114037748	67	M	1	10	X	X
407539738	114013499	67	M	1	10	X	X
407539739	114013499	70	F	1	0	X	X
407539741	114031402	70	F	1	0	X	X
407539744	114024231	67	M	1	10	X	X
407539746	114027283	67	M	1	10	X	X
407539750	114038660	67	M	1	10	X	X
407539752	114033765	67	M	1	10	X	X
407539753	114033765	70	F	1	0	X	X
407539757	114026672	70	F	1	0	X	X
407539760	114017513	67	M	1	10	X	X
407539766	114037799	67	M	1	10	X	X
407539770	114017404	67	M	1	10	X	X
407539771	114017404	70	F	1	0	X	X
407539776	114022940	67	M	1	10	X	X
407539777	114022940	70	F	1	0	X	X
407539779	114041178	70	F	1	0	X	X
407539781	114023880	70	F	1	0	X	X
407539783	114038320	70	F	1	0	X	X
407539784	114025527	67	M	1	10	X	X
407539785	114025527	70	F	1	0	X	X
407539786	114031926	67	M	1	10	X	X
407539788	114022958	67	M	1	10	X	X
407539792	114045255	67	M	1	10	X	X
407539793	114045255	70	F	1	0	X	X
407611500	114035612	63	F	1	0	X	X
407611508	114020516	63	F	1	0	X	X
407611516	114017793	63	F	1	0	X	X
407611517	114017793	65	M	1	1	X	X
407611519	114020748	65	M	1	1	X	X
407622429	114047409	10	M	1	2	450108262	X
407622430	114047409	41	F	1	1	X	507977974
407622432	114021535	10	M	1	2	450143912	X
407622444	114036755	10	M	1	2	450141020	X
407622452	114029930	44	M	1	0	X	507978292
407622454	114029930	41	F	1	1	X	507969690
407622455	114027317	44	M	1	0	X	507977211
407622457	114027317	41	F	1	1	X	507975745
407622467	114025878	44	M	1	0	X	507983069
407622469	114025878	41	F	1	1	X	507950702
407622470	114019881	44	M	1	0	X	507976316
407622471	114019881	10	M	1	2	450123112	X
407622472	114019881	41	F	1	1	X	507975497
407622477	114016638	10	M	1	2	450143912	X
407622488	114023088	44	M	1	0	X	507978940
407622490	114023088	41	F	1	1	X	507977275
407622497	114041205	44	M	1	0	X	507958950
407622498	114041205	10	M	1	2	450137634	X
407622499	114041205	41	F	1	1	X	507976942
407622506	114048691	44	M	1	0	X	507979227
407622513	114040127	10	M	1	2	450152271	X
407622514	114040127	41	F	1	1	X	507952938
407622520	114016647	41	F	1	1	X	507976164
407622526	114015521	41	F	1	1	X	507977483
407622527	114023838	44	M	1	0	X	507975929
407622529	114023838	41	F	1	1	X	507967979
407622533	114031420	44	M	1	0	X	507972919
407622534	114031420	10	M	1	2	450107280	X
407622535	114031420	41	F	1	1	X	507976761
407961008	114049110	60	F	1	0	X	X
407961012	114043849	60	F	1	0	X	X
407961013	114043849	65	M	1	1	X	X
407961016	114020137	60	F	1	0	X	X
407961017	114020137	65	M	1	1	X	X
407961020	114011959	60	F	1	0	X	X
408007984	114022212	12	F	1	2	450112122	X
408007985	114022212	54	M	1	0	X	507978340
408008016	114033155	12	F	1	2	450114997	X
408008024	114042280	12	F	1	2	450120885	X
408008026	114042280	8	F	1	2	450120885	X
408420392	114022711	44	M	1	0	X	507979126
408420393	114022711	37	F	1	1	X	507977218
408420394	114022711	15	F	1	2	450056631	X
408420399	114027623	8	M	1	2	450066968	X
408420400	114027623	44	M	1	0	X	507976485
408420416	114040692	44	M	1	0	X	507907222
408420417	114040692	37	F	1	1	X	507943386
408420419	114048989	8	M	1	2	450066968	X
408420423	114047820	8	M	1	2	450066968	X
408420425	114047820	37	F	1	1	X	507976182
408420427	114012708	8	M	1	2	450053632	X
408420428	114012708	44	M	1	0	X	507973294
408420429	114012708	37	F	1	1	X	507972884
408420435	114017719	8	M	1	2	450066968	X
408420436	114017719	44	M	1	0	X	507976801
408420437	114017719	37	F	1	1	X	507975414
408420440	114018709	44	M	1	0	X	507977286
408420442	114018709	15	F	1	2	450053179	X
408420452	114034724	44	M	1	0	X	507976702
408420453	114034724	37	F	1	1	X	507973100
408420454	114034724	15	F	1	2	450053632	X
408420463	114049255	8	M	1	2	450066968	X
408420464	114049255	44	M	1	0	X	507978156
408420467	114018286	8	M	1	2	450058351	X
408420468	114018286	44	M	1	0	X	507977568
408420470	114018286	15	F	1	2	450053632	X
408420471	114024836	8	M	1	2	450058351	X
408420475	114022216	8	M	1	2	450058351	X
408420476	114022216	44	M	1	0	X	507979502
408420477	114022216	37	F	1	1	X	507977084
408420488	114010700	44	M	1	0	X	508183610
408420490	114010700	15	F	1	2	450056631	X
408420499	114024381	8	M	1	2	450066968	X
408420501	114024381	37	F	1	1	X	507976852
408420508	114025451	44	M	1	0	X	507976236
408420523	114032784	8	M	1	2	450066968	X
408420524	114032784	44	M	1	0	X	507975817
408420526	114032784	15	F	1	2	450056631	X
408420529	114048428	37	F	1	1	X	507973294
408420530	114048428	15	F	1	2	450053632	X
408420539	114013201	8	M	1	2	450053632	X
408420542	114013201	15	F	1	2	450053632	X
408420551	114027658	8	M	1	2	450066968	X
408420560	114030914	44	M	1	0	X	507976935
408420561	114030914	37	F	1	1	X	507969690
408420562	114030914	15	F	1	2	450056631	X
408420564	114031463	44	M	1	0	X	507977211
408420565	114031463	37	F	1	1	X	507975790
408499815	114012005	48	F	1	0	X	507974319
408499816	114012005	69	F	1	4	X	X
408499817	114012005	75	M	1	4	X	X
408499821	114017106	48	F	1	0	X	507954657
408499822	114017106	69	F	1	4	X	X
408499823	114017106	75	M	1	4	X	X
408499837	114032482	69	F	1	4	X	X
408499838	114032482	75	M	1	4	X	X
408499840	114029497	69	F	1	4	X	X
408499841	114029497	75	M	1	4	X	X
408499843	114026808	69	F	1	4	X	X
408499844	114026808	75	M	1	4	X	X
408499847	114024939	75	M	1	4	X	X
408499851	114039977	48	F	1	0	X	507972938
408499853	114039977	75	M	1	4	X	X
408499854	114027899	48	F	1	0	X	507978302
408499860	114037713	48	F	1	0	X	507970562
408499861	114037713	69	F	1	4	X	X
408499875	114039743	48	F	1	0	X	507906432
408499877	114039743	75	M	1	4	X	X
408499878	114025535	48	F	1	0	X	508189770
408499879	114025535	69	F	1	4	X	X
408499880	114025535	75	M	1	4	X	X
408499882	114015410	69	F	1	4	X	X
408499884	114036246	48	F	1	0	X	507973072
408499885	114036246	69	F	1	4	X	X
408499896	114025252	48	F	1	0	X	507977462
408499900	114034865	69	F	1	4	X	X
408499908	114039277	48	F	1	0	X	507903481
408499909	114039277	69	F	1	4	X	X
408499910	114039277	75	M	1	4	X	X
408499913	114044590	75	M	1	4	X	X
408499915	114034428	69	F	1	4	X	X
408499923	114014118	48	F	1	0	X	507976530
408499924	114014118	69	F	1	4	X	X
408499925	114014118	75	M	1	4	X	X
408499928	114035915	75	M	1	4	X	X
408499929	114037940	48	F	1	0	X	507949659
408499931	114037940	75	M	1	4	X	X
408499932	114016368	48	F	1	0	X	507977470
408499933	114016368	69	F	1	4	X	X
408499936	114016356	69	F	1	4	X	X
408499944	114023302	48	F	1	0	X	507973280
408499945	114023302	69	F	1	4	X	X
408499946	114023302	75	M	1	4	X	X
408499961	114044460	75	M	1	4	X	X
408499969	114047156	69	F	1	4	X	X
408499980	114039834	48	F	1	0	X	507915038
408499981	114039834	69	F	1	4	X	X
408499982	114039834	75	M	1	4	X	X
408502227	114034619	69	M	1	0	X	X
408502228	114026348	69	M	1	0	X	X
408502229	114011866	69	M	1	0	X	X
408502234	114033147	69	M	1	0	X	X
408502236	114027664	69	M	1	0	X	X
408502238	114042193	69	M	1	0	X	X
408502247	114011224	69	M	1	0	X	X
408502248	114048436	69	M	1	0	X	X
408580490	114047670	2	F	1	2	X	X
408580491	114047670	7	M	1	2	450108262	X
408580502	114045289	2	F	1	2	X	X
408580503	114045289	7	M	1	2	450120885	X
408580507	114020518	7	M	1	2	450114997	X
408580513	114041779	24	M	1	0	X	507974907
408580515	114041779	7	M	1	2	450120885	X
408580516	114047348	31	F	1	1	X	507978161
408580517	114047348	24	M	1	0	X	507976942
408580518	114047348	2	F	1	2	X	X
408580519	114047348	7	M	1	2	450108262	X
408580520	114032662	31	F	1	1	X	507976404
408580522	114032662	2	F	1	2	X	X
408580523	114032662	7	M	1	2	450113448	X
408580528	114020145	31	F	1	1	X	508191847
408580530	114020145	2	F	1	2	X	X
408580536	114025784	31	F	1	1	X	507977160
408580537	114025784	24	M	1	0	X	507979427
408580538	114025784	2	F	1	2	X	X
408580540	114047346	31	F	1	1	X	507912263
408580542	114047346	2	F	1	2	X	X
408580543	114047346	7	M	1	2	450108262	X
408580545	114036206	24	M	1	0	X	507949659
408580546	114036206	2	F	1	2	X	X
408580547	114036206	7	M	1	2	450081244	X
408580548	114042682	31	F	1	1	X	507952036
408580549	114042682	24	M	1	0	X	507953169
408580550	114042682	2	F	1	2	X	X
408580551	114042682	7	M	1	2	450120885	X
408580552	114047186	31	F	1	1	X	507979485
408580553	114047186	24	M	1	0	X	507967442
408580566	114032612	2	F	1	2	X	X
408580582	114020171	2	F	1	2	X	X
408580592	114032900	31	F	1	1	X	507969932
408580593	114032900	24	M	1	0	X	507976595
408580595	114032900	7	M	1	2	450113448	X
408580596	114014609	31	F	1	1	X	507977275
408580610	114020292	2	F	1	2	X	X
408580612	114021153	31	F	1	1	X	507975230
408580615	114021153	7	M	1	2	450113448	X
408580616	114031596	31	F	1	1	X	507975201
408580619	114031596	7	M	1	2	450113448	X
408645152	114047456	59	F	1	1	X	X
408645158	114018435	59	F	1	1	X	X
408645164	114027011	59	F	1	1	X	X
408645169	114040667	62	M	1	0	X	X
408645171	114029482	62	M	1	0	X	X
408677773	114046821	54	M	1	0	X	X
408677774	114044269	54	M	1	0	X	X
408677776	114021014	54	M	1	0	X	X
408677785	114033295	54	M	1	0	X	X
408677786	114048099	54	M	1	0	X	X
408677788	114042541	54	M	1	0	X	X
408756442	114012422	26	F	1	2	X	507903476
408756443	114012422	53	M	1	0	X	507970401
408756455	114019771	53	M	1	0	X	507962598
408756456	114019771	50	F	1	1	X	507909896
408756457	114022261	26	F	1	2	X	507973857
408756458	114022261	53	M	1	0	X	507978361
408756459	114022261	50	F	1	1	X	507973208
408756460	114038611	26	F	1	2	X	507977924
408756461	114038611	53	M	1	0	X	507951981
408756462	114038611	50	F	1	1	X	507954657
408756466	114047074	26	F	1	2	X	507975003
408756478	114019005	26	F	1	2	X	507976375
408756479	114019005	53	M	1	0	X	507977105
408756480	114019005	50	F	1	1	X	507978292
408756488	114021828	53	M	1	0	X	507954495
408756489	114021828	50	F	1	1	X	507976288
408793227	114043966	82	F	1	1	X	X
408793228	114043966	81	M	1	0	X	X
408793235	114047947	82	F	1	1	X	X
408793237	114035717	82	F	1	1	X	X
408793238	114035717	81	M	1	0	X	X
408793239	114015281	82	F	1	1	X	X
408793247	114037496	82	F	1	1	X	X
408793248	114037496	81	M	1	0	X	X
408793251	114027866	82	F	1	1	X	X
408793252	114027866	81	M	1	0	X	X
408793253	114026165	82	F	1	1	X	X
408793254	114026165	81	M	1	0	X	X
408793258	114048023	81	M	1	0	X	X
408793260	114036675	81	M	1	0	X	X
408793264	114042620	81	M	1	0	X	X
408793266	114019084	81	M	1	0	X	X
408793271	114028201	82	F	1	1	X	X
408793272	114028201	81	M	1	0	X	X
408793274	114028297	81	M	1	0	X	X
408793275	114044488	82	F	1	1	X	X
408793276	114044488	81	M	1	0	X	X
408793277	114032636	82	F	1	1	X	X
408793281	114019179	82	F	1	1	X	X
408793285	114042812	82	F	1	1	X	X
408793286	114042812	81	M	1	0	X	X
408843492	114040465	79	F	1	0	X	X
408843494	114042320	79	F	1	0	X	X
408843496	114048227	79	F	1	0	X	X
408915803	114040278	81	F	1	4	X	X
408915807	114031677	81	F	1	4	X	X
408915811	114033420	81	F	1	4	X	X
408915814	114016905	60	M	1	0	X	507976916
408915817	114025993	81	F	1	4	X	X
408915821	114040527	81	F	1	4	X	X
408931888	114013483	59	F	1	1	X	508198104
408931889	114013483	58	M	1	0	X	507969427
408931890	114039539	59	F	1	1	X	507977049
408931891	114039539	58	M	1	0	X	507976496
408931895	114040873	58	M	1	0	X	507930639
408931907	114032690	58	M	1	0	X	507978940
408931919	114034496	58	M	1	0	X	508174390
409089463	114012973	58	F	1	1	X	507976801
409089464	114012973	69	M	1	0	X	507967423
409089477	114048827	58	F	1	1	X	507979259
409089478	114048827	69	M	1	0	X	507955382
409089480	114015406	69	M	1	0	X	507976387
409089481	114048729	58	F	1	1	X	507966309
409089482	114048729	69	M	1	0	X	508204207
409089486	114031247	69	M	1	0	X	507976801
409089487	114032365	58	F	1	1	X	507975921
409089488	114032365	69	M	1	0	X	507949722
409089489	114018373	58	F	1	1	X	507976326
409089490	114018373	69	M	1	0	X	507976095
409089493	114016007	58	F	1	1	X	507917478
409089496	114036526	69	M	1	0	X	507937427
409089499	114011494	58	F	1	1	X	507903476
409089500	114011494	69	M	1	0	X	507972906
409089502	114018227	69	M	1	0	X	507977593
409089506	114042002	69	M	1	0	X	507974782
409089513	114048920	58	F	1	1	X	507975228
409089515	114012527	58	F	1	1	X	507970537
409089519	114037823	58	F	1	1	X	507973976
409089520	114037823	69	M	1	0	X	507976781
409089522	114011211	69	M	1	0	X	507976523
409089529	114016223	58	F	1	1	X	507975998
409089530	114016223	69	M	1	0	X	507975969
409089531	114027690	58	F	1	1	X	507919816
409089532	114027690	69	M	1	0	X	507932831
409089533	114038717	58	F	1	1	X	507913778
409089537	114027020	58	F	1	1	X	507979126
409089538	114027020	69	M	1	0	X	507979674
409089551	114025267	58	F	1	1	X	507972797
409089552	114025267	69	M	1	0	X	508188014
409089555	114014525	58	F	1	1	X	507977175
409223615	114043076	31	F	1	0	X	X
409280726	114015117	82	F	1	0	X	X
409280728	114041102	82	F	1	0	X	X
409280729	114034682	82	F	1	0	X	X
409564933	114041557	41	M	1	1	X	507975514
409564934	114041557	41	F	1	0	X	X
409564935	114030660	41	M	1	1	X	507976801
409564936	114030660	41	F	1	0	X	X
409564945	114039138	41	M	1	1	X	507907900
409564946	114039138	41	F	1	0	X	X
409564948	114041400	41	F	1	0	X	X
409564952	114017127	41	F	1	0	X	X
409564955	114044848	41	M	1	1	X	507974782
409564956	114044848	41	F	1	0	X	X
409749970	114013565	6	F	1	2	450113448	X
409749973	114013565	12	F	1	2	450141020	X
409749974	114013565	35	M	1	0	X	507949671
409749975	114031036	6	F	1	2	450113448	X
409749976	114031036	3	M	1	2	450066968	X
409749990	114012134	6	F	1	2	450115663	X
409749992	114012134	35	F	1	1	X	507972797
409749993	114012134	12	F	1	2	450115663	X
409749994	114012134	35	M	1	0	X	507960904
409750001	114033756	3	M	1	2	450066968	X
409750002	114033756	35	F	1	1	X	507952071
409750004	114033756	35	M	1	0	X	507975070
409750030	114013178	6	F	1	2	450115663	X
409750031	114013178	3	M	1	2	450053632	X
409750032	114013178	35	F	1	1	X	507974332
409750035	114048580	6	F	1	2	450108262	X
409750036	114048580	3	M	1	2	450068395	X
409750065	114012420	6	F	1	2	450115663	X
409750068	114012420	12	F	1	2	450115663	X
409750069	114012420	35	M	1	0	X	507978285
409750071	114028413	3	M	1	2	450061390	X
409750074	114028413	35	M	1	0	X	507977275
409750075	114033224	6	F	1	2	450113448	X
409750079	114033224	35	M	1	0	X	507975085
409750080	114040351	6	F	1	2	450115663	X
409750081	114040351	3	M	1	2	450053632	X
409750082	114040351	35	F	1	1	X	507911249
409750084	114040351	35	M	1	0	X	507935448
409750096	114028845	3	M	1	2	450066968	X
409750097	114028845	35	F	1	1	X	507975935
409750110	114041761	6	F	1	2	450120885	X
409750111	114041761	3	M	1	2	450066968	X
409750113	114041761	12	F	1	2	450137634	X
409750115	114039070	6	F	1	2	450115663	X
409750116	114039070	3	M	1	2	450066968	X
409750117	114039070	35	F	1	1	X	507975244
409750118	114039070	12	F	1	2	450141020	X
409750121	114041120	3	M	1	2	450069322	X
409750122	114041120	35	F	1	1	X	507972797
409750124	114041120	35	M	1	0	X	507941362
409750126	114031056	3	M	1	2	450066968	X
409750128	114031056	12	F	1	2	450141020	X
409750129	114031056	35	M	1	0	X	507979306
409750154	114041588	35	M	1	0	X	507974987
409750156	114047844	3	M	1	2	450058351	X
409750158	114047844	12	F	1	2	450120885	X
409750159	114047844	35	M	1	0	X	507979396
409750167	114023314	35	F	1	1	X	507976942
409750168	114023314	12	F	1	2	450124118	X
409750169	114023314	35	M	1	0	X	507975882
409750170	114048595	6	F	1	2	450125461	X
409750171	114048595	3	M	1	2	450069322	X
409759070	114031306	46	F	1	12	X	X
409808708	114032222	47	F	1	0	X	X
409808709	114032222	49	M	1	1	X	X
409808713	114032196	49	M	1	1	X	X
409808715	114022614	49	M	1	1	X	X
409808722	114049751	47	F	1	0	X	X
409808726	114046999	47	F	1	0	X	X
409808727	114046999	49	M	1	1	X	X
409808734	114049404	47	F	1	0	X	X
409808740	114043075	47	F	1	0	X	X
409808741	114043075	49	M	1	1	X	X
409849722	114014398	41	F	1	1	X	507905705
409849725	114014398	13	M	1	2	450114997	X
409849734	114016926	41	F	1	1	X	507976317
409849736	114016926	48	M	1	0	X	507970384
409849742	114025099	41	F	1	1	X	508193761
409849743	114025099	12	M	1	2	450143912	X
410016101	114017715	33	M	1	2	X	507976071
410016102	114017715	31	F	1	2	X	508196628
410016108	114035909	59	F	1	1	X	507972797
410016111	114045871	62	M	1	0	X	507954380
410016120	114046146	59	F	1	1	X	507973901
410016125	114037761	33	M	1	2	X	507951812
410016126	114037761	31	F	1	2	X	507968389
410016127	114037761	62	M	1	0	X	507943264
410016131	114023165	62	M	1	0	X	507979642
410016138	114022437	31	F	1	2	X	507977062
410016139	114022437	62	M	1	0	X	507976581
410016140	114022437	59	F	1	1	X	507978249
410016149	114018737	33	M	1	2	X	507976125
410016151	114018737	62	M	1	0	X	507909894
410016152	114018737	59	F	1	1	X	507977244
410016158	114045996	31	F	1	2	X	507979227
410016159	114045996	62	M	1	0	X	507975514
410016160	114045996	59	F	1	1	X	507977016
410016168	114024823	59	F	1	1	X	507976969
410016173	114016418	33	M	1	2	X	507969690
410016174	114016418	31	F	1	2	X	507938896
410016175	114016418	62	M	1	0	X	507975505
410016176	114016418	59	F	1	1	X	507977261
410016189	114039768	33	M	1	2	X	507973320
410016190	114039768	31	F	1	2	X	507954884
410016192	114039768	59	F	1	1	X	507962604
410016194	114022108	31	F	1	2	X	507977576
410016195	114022108	62	M	1	0	X	507979126
410016201	114046420	33	M	1	2	X	507976875
410016202	114046420	31	F	1	2	X	507951503
410016203	114046420	62	M	1	0	X	507968479
410016204	114046420	59	F	1	1	X	508191509
410016206	114038055	31	F	1	2	X	507973023
410016207	114038055	62	M	1	0	X	507958372
410016209	114025965	33	M	1	2	X	507976933
410016211	114025965	62	M	1	0	X	507979227
410016216	114037527	59	F	1	1	X	507969690
410016231	114018096	62	M	1	0	X	507976212
410123632	114041947	36	F	1	0	X	507949659
410123634	114041947	14	M	1	2	450101856	X
410123635	114041947	13	F	1	2	450120885	X
410123638	114029694	14	M	1	2	450101856	X
410145003	114038609	12	M	1	2	450141020	X
410145018	114041240	36	F	1	0	X	X
410145021	114012454	12	M	1	2	450115663	X
410145023	114030056	12	M	1	2	450114997	X
410145024	114017875	36	F	1	0	X	X
410145028	114042607	36	F	1	0	X	X
410145030	114023323	36	F	1	0	X	X
410145032	114018807	36	F	1	0	X	X
410145033	114018807	12	M	1	2	450141020	X
410145037	114012105	12	M	1	2	450115663	X
410145041	114045102	12	M	1	2	450120885	X
410145053	114015654	12	M	1	2	450123112	X
410145055	114029033	12	M	1	2	450115194	X
410145058	114020531	36	F	1	0	X	X
410145060	114031531	36	F	1	0	X	X
410145061	114031531	12	M	1	2	450115194	X
410145062	114031149	36	F	1	0	X	X
410145064	114026219	36	F	1	0	X	X
410145065	114026219	12	M	1	2	450125461	X
410145075	114038777	12	M	1	2	450137634	X
410145078	114030302	36	F	1	0	X	X
410145082	114044412	36	F	1	0	X	X
410145083	114044412	12	M	1	2	450120885	X
410145094	114021150	36	F	1	0	X	X
410145095	114021150	12	M	1	2	450141020	X
410145099	114032701	12	M	1	2	450141020	X
410145100	114014813	36	F	1	0	X	X
410202579	114022866	67	F	1	0	X	X
410202583	114049527	67	F	1	0	X	X
410202584	114041392	67	F	1	0	X	X
410202585	114011656	67	F	1	0	X	X
410202587	114046124	67	F	1	0	X	X
410202590	114032772	67	F	1	0	X	X
410202592	114046979	67	F	1	0	X	X
410202596	114015682	67	F	1	0	X	X
410202598	114037775	67	F	1	0	X	X
410202600	114047658	67	F	1	0	X	X
410202601	114034913	67	F	1	0	X	X
410259570	114013184	57	M	1	0	X	507966244
410259573	114014057	58	F	1	1	X	507977259
410259574	114014057	57	M	1	0	X	507977194
410259577	114012654	58	F	1	1	X	508189336
410259582	114011694	57	M	1	0	X	510596054
410259583	114025059	58	F	1	1	X	507950176
410259584	114025059	57	M	1	0	X	507975239
410259585	114020833	58	F	1	1	X	507962977
410259586	114020833	57	M	1	0	X	507978311
410259590	114036317	57	M	1	0	X	507973988
410259591	114035397	58	F	1	1	X	507975935
410259593	114037439	58	F	1	1	X	507957393
410259594	114037439	57	M	1	0	X	507953166
410259604	114014349	57	M	1	0	X	507978878
410273816	114048707	59	M	1	0	X	507977974
410273817	114048707	88	M	1	4	X	X
410273820	114024793	88	M	1	4	X	X
410273824	114018982	49	F	1	1	X	507978278
410273826	114018982	88	M	1	4	X	X
410273827	114029748	49	F	1	1	X	507975137
410273828	114029748	59	M	1	0	X	507976977
410273833	114033931	49	F	1	1	X	507977568
410273834	114033931	59	M	1	0	X	507976281
410273836	114036501	49	F	1	1	X	507974282
410273838	114036501	88	M	1	4	X	X
410273840	114033670	59	M	1	0	X	507974856
410273841	114033670	88	M	1	4	X	X
410273842	114027383	49	F	1	1	X	507956680
410273846	114018284	59	M	1	0	X	507976326
410273857	114022653	49	F	1	1	X	507979021
410273858	114022653	59	M	1	0	X	507911635
410273870	114048806	59	M	1	0	X	507977934
410273880	114016784	88	M	1	4	X	X
410273882	114016635	59	M	1	0	X	507976852
410273884	114039523	49	F	1	1	X	507934815
410273896	114038236	49	F	1	1	X	507958950
410273898	114038236	88	M	1	4	X	X
410273906	114014369	59	M	1	0	X	507977532
410273907	114014369	88	M	1	4	X	X
410273908	114018755	49	F	1	1	X	507975778
410273909	114018755	59	M	1	0	X	507971788
410273910	114018755	88	M	1	4	X	X
410273911	114039895	49	F	1	1	X	507952912
410273924	114019292	59	M	1	0	X	507976801
410273925	114019292	88	M	1	4	X	X
410273941	114034094	49	F	1	1	X	507976801
410273946	114048789	88	M	1	4	X	X
410273947	114016157	49	F	1	1	X	507975407
410273956	114039632	49	F	1	1	X	507951205
410273957	114039632	59	M	1	0	X	507978340
410273958	114039632	88	M	1	4	X	X
410273963	114034793	59	M	1	0	X	507974402
410273966	114049026	59	M	1	0	X	507977984
410273967	114049026	88	M	1	4	X	X
410273975	114025681	59	M	1	0	X	507977771
410273976	114025681	88	M	1	4	X	X
410287711	114044655	62	M	1	2	X	X
410287712	114044655	86	F	1	0	X	X
410287713	114041074	62	M	1	2	X	X
410287714	114041074	86	F	1	0	X	X
410287715	114021097	62	M	1	2	X	X
410287723	114027098	62	M	1	2	X	X
410287741	114027453	62	M	1	2	X	X
410287746	114048686	86	F	1	0	X	X
410287750	114017597	86	F	1	0	X	X
410287752	114027678	86	F	1	0	X	X
410287753	114043660	62	M	1	2	X	X
410287756	114024974	86	F	1	0	X	X
410287766	114019568	86	F	1	0	X	X
410287768	114041175	86	F	1	0	X	X
410287769	114031658	62	M	1	2	X	X
410287774	114015074	86	F	1	0	X	X
410287775	114032544	62	M	1	2	X	X
410287781	114035837	62	M	1	2	X	X
410287787	114023442	62	M	1	2	X	X
410287788	114023442	86	F	1	0	X	X
410287797	114031236	62	M	1	2	X	X
410287798	114031236	86	F	1	0	X	X
410287812	114027596	86	F	1	0	X	X
410287815	114035698	62	M	1	2	X	X
410287816	114035698	86	F	1	0	X	X
410287817	114023023	62	M	1	2	X	X
410375435	114036187	45	M	1	0	X	507968151
410375438	114042033	45	M	1	0	X	507977825
410375440	114011987	45	M	1	0	X	507968479
410375441	114037596	45	M	1	0	X	508173190
410453203	114027781	17	M	1	2	450053179	X
410453204	114027781	14	M	1	2	450068395	X
410453214	114045890	45	F	1	0	X	507974802
410453221	114027604	17	M	1	2	450053179	X
410453222	114027604	14	M	1	2	450071876	X
410453223	114027604	45	F	1	0	X	507977899
410453224	114027198	17	M	1	2	450056631	X
410453225	114027198	14	M	1	2	450056631	X
410453226	114027198	45	F	1	0	X	507975930
410453228	114042545	14	M	1	2	450068395	X
410453229	114042545	45	F	1	0	X	507913847
410453237	114046195	14	M	1	2	450068395	X
410453239	114031151	17	M	1	2	450056631	X
410453240	114031151	14	M	1	2	450056631	X
