sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
114029949	290718006013	1	11400	38.4416638	-91.0124162
114029950	290718006013	1	26800	38.4407785	-91.0120140
114029951	290718006013	1	71800	38.4450790	-91.0207149
114029952	290718006013	1	31300	38.4413360	-91.0207202
114029953	290718006013	1	15000	38.4412694	-91.0206571
114029954	290718006013	1	76500	38.4450855	-91.0201327
114029955	290718006013	1	32400	38.4398023	-91.0205427
114029956	290718006013	1	118000	38.4399930	-91.0207878
114029957	290718006013	1	11600	38.4448968	-91.0327120
114029958	290718006013	1	45500	38.4435958	-91.0180335
114029959	290718006013	1	18100	38.4392988	-91.0206626
114029960	290718006013	1	20100	38.4392944	-91.0202511
114029961	290718006013	1	78700	38.4435720	-91.0192041
114029962	290718006013	1	93000	38.4433445	-91.0180462
114029963	290718006013	1	22400	38.4437680	-91.0186465
114029964	290718006013	1	40000	38.4407392	-91.0125458
114029965	290718006013	1	19720	38.4449609	-91.0190298
114029966	290718006013	1	62500	38.4398953	-91.0128069
114029967	290718006013	1	19720	38.4474831	-91.0055284
114029968	290718006013	1	53000	38.4401693	-91.0121791
114029969	290718006013	1	25800	38.4446296	-91.0191060
114029970	290718006013	1	20300	38.4430400	-91.0137499
114029971	290718006013	1	32400	38.4460216	-91.0319173
114029972	290718006013	1	22700	38.4426389	-91.0128986
114029973	290718006013	1	36640	38.4448035	-91.0241937
114029974	290718006013	1	128000	38.4457916	-91.0325234
114029975	290718006013	1	23300	38.4440468	-91.0339149
114029976	290718006013	1	101000	38.4440978	-91.0336423
114029977	290718006013	1	17800	38.4414604	-91.0141018
114029978	290718006013	1	10000	38.4419589	-91.0136936
114029979	290718006013	1	24840	38.4458355	-90.9994660
114029980	290718006013	1	55400	38.4452201	-90.9995742
114029981	290718006013	1	24000	38.4456343	-91.0248167
114029982	290718006013	1	62000	38.4463894	-91.0013837
114029983	290718006013	1	124000	38.4437394	-91.0081149
114029984	290718006013	1	112900	38.4445213	-91.0248076
114029985	290718006013	1	67000	38.4438048	-91.0063271
114029986	290718006013	1	46000	38.4484120	-91.0053928
114029987	290718006013	1	41600	38.4437600	-91.0171654
114029988	290718006013	1	11400	38.4408772	-91.0131111
114029989	290718006013	1	106200	38.4396324	-91.0134018
114029990	290718006013	1	182000	38.4438361	-91.0230378
114029991	290718006013	1	29000	38.4423833	-91.0159763
114029992	290718006013	1	12800	38.4445771	-91.0106122
114029993	290718006013	1	26500	38.4439169	-91.0236886
114029994	290718006013	1	83600	38.4437368	-91.0161687
114029995	290718006013	1	86100	38.4471717	-91.0024262
114029996	290718006013	1	47000	38.4461595	-91.0075420
114029997	290718006013	1	19500	38.4455280	-91.0031983
114029998	290718006013	1	47000	38.4469342	-90.9984288
114029999	290718006013	1	25930	38.4427924	-91.0218259
114030000	290718006013	1	145620	38.4462559	-91.0032188
114030001	290718006013	1	13200	38.4462823	-90.9987469
114030002	290718006013	1	40000	38.4426866	-91.0143601
114030003	290718006013	1	16760	38.4423042	-91.0209137
114030004	290718006013	1	70000	38.4446848	-91.0124857
114030005	290718006013	1	25800	38.4416910	-91.0223518
114030006	290718006013	1	87000	38.4423933	-91.0215059
114030007	290718006013	1	13510	38.4416252	-91.0180020
114030008	290718006013	1	41500	38.4479571	-91.0036498
114030009	290718006013	1	30000	38.4397879	-91.0225082
114030010	290718006013	1	55000	38.4438840	-91.0248345
114030011	290718006013	1	30000	38.4420684	-91.0190441
114030012	290718006013	1	44100	38.4403663	-91.0230208
114030013	290718006013	1	90000	38.4438484	-91.0342016
114030014	290718006013	1	115000	38.4432456	-91.0241712
114030015	290718006013	1	43000	38.4400600	-91.0212045
114030016	290718006013	1	46400	38.4410747	-91.0226215
114030017	290718006013	1	37900	38.4436741	-91.0144923
114030018	290718006013	1	113100	38.4432871	-91.0226682
114030019	290718006013	1	60400	38.4407937	-91.0214907
114030020	290718006013	1	46000	38.4437933	-91.0075329
114030021	290718006013	1	40800	38.4431219	-91.0166503
114030022	290718006013	1	57000	38.4463614	-91.0072396
114030023	290718006013	1	12800	38.4437212	-91.0324294
114030024	290718006013	1	25800	38.4427338	-91.0177607
114030025	290718006013	1	23100	38.4461633	-91.0078482
114030026	290718006013	1	16200	38.4431815	-91.0187072
114030027	290718006013	1	19000	38.4472483	-90.9996468
114030028	290718006013	1	13400	38.4483934	-91.0042128
114030029	290718006013	1	30000	38.4474672	-91.0006573
114030030	290718006013	1	43000	38.4438551	-91.0077228
114030031	290718006013	1	14600	38.4438351	-91.0077283
114030032	290718006013	1	11400	38.4442471	-91.0080138
114030033	290718006013	1	19000	38.4437612	-91.0081377
114030034	290718006013	1	9600	38.4443332	-91.0075224
114030035	290718006013	1	97000	38.4441769	-91.0079124
114030036	290718006013	1	19180	38.4445167	-91.0074738
114030037	290718006013	1	31000	38.4443389	-91.0074702
114030038	290718006013	1	24200	38.4456700	-91.0074825
114030039	290718006013	1	81100	38.4457870	-91.0086051
114030040	290718006013	1	17200	38.4437861	-91.0081130
114030041	290718006013	1	101800	38.4439997	-91.0076213
114030042	290718006013	1	19100	38.4443470	-91.0080659
114030043	290718006013	1	52000	38.4438607	-91.0080192
114030044	290718006013	1	19640	38.4440646	-91.0079407
114030045	290718006013	1	18000	38.4439985	-91.0078417
114030046	290718006013	1	73000	38.4459670	-91.0083464
114030047	290718006013	1	30000	38.4438484	-91.0073024
114030048	290718006013	1	48000	38.4437989	-91.0081283
114030049	290718006013	1	33200	38.4442285	-91.0080661
114030050	290718006013	1	22200	38.4457190	-91.0082558
114030051	290718006013	1	30000	38.4439959	-91.0080277
114030052	290718006013	1	145620	38.4443362	-91.0080792
114030053	290718006013	1	51680	38.4457258	-91.0073325
114030054	290718006013	1	25500	38.4463741	-91.0081485
114030055	290718006013	1	11000	38.4459462	-91.0081716
114030056	290718006013	1	15400	38.4460694	-91.0083542
114030057	290718006013	1	128300	38.4461405	-91.0083095
114030058	290718006013	1	19020	38.4459033	-91.0084967
114030059	290718006013	1	22000	38.4464339	-91.0085636
114030060	290718006013	1	120800	38.4460631	-91.0070079
114030061	290718006013	1	17100	38.4456071	-91.0078292
114030062	290718006013	1	19500	38.4457529	-91.0083893
114030063	290718006013	1	57500	38.4456711	-91.0084939
114030064	290718006013	1	57000	38.4455946	-91.0076567
114030065	290718006013	1	98800	38.4462899	-91.0075330
114030066	290718006013	1	16300	38.4457244	-91.0072402
114030067	290718006013	1	9600	38.4458543	-91.0078283
114030068	290718006013	1	107000	38.4461317	-91.0076631
114030069	290718006013	1	19400	38.4455177	-91.0073092
114030070	290718006013	1	16900	38.4464005	-91.0076858
114030071	290718006013	1	16700	38.4455715	-91.0076827
114030072	290718006013	1	95200	38.4424587	-91.0202469
114030073	290718006013	1	15500	38.4452397	-91.0006119
114030074	290718006013	1	20370	38.4453873	-91.0006367
114030075	290718006013	1	17900	38.4455591	-91.0028479
114030076	290718006013	1	55000	38.4458121	-91.0073511
114030077	290718006013	1	31000	38.4459504	-91.0075056
114030078	290718006013	1	40000	38.4457061	-91.0070820
114030079	290718006013	1	143000	38.4459976	-91.0070252
114030080	290718006013	1	10600	38.4461868	-91.0074297
114030081	290718006013	1	56000	38.4457707	-91.0003637
114030082	290718006013	1	39400	38.4456337	-91.0003893
114030083	290718006013	1	14800	38.4456685	-91.0001163
114030084	290718006013	1	10300	38.4454399	-91.0006886
114030085	290718006013	1	47000	38.4459981	-91.0003729
114030086	290718006013	1	12800	38.4453266	-91.0010569
114030087	290718006013	1	21650	38.4459279	-91.0000343
114030088	290718006013	1	22500	38.4459208	-91.0004615
114030089	290718006013	1	34600	38.4460297	-91.0004447
114030090	290718006013	1	104000	38.4459838	-91.0003619
114030091	290718006013	1	11400	38.4452410	-91.0005705
114030092	290718006013	1	13600	38.4457212	-91.0005898
114030093	290718006013	1	21000	38.4459887	-91.0004565
114030094	290718006013	1	106000	38.4455420	-91.0002364
114030095	290718006013	1	127560	38.4430579	-91.0200868
114030096	290718006013	1	26660	38.4452307	-91.0001978
114030097	290718006013	1	25000	38.4428284	-91.0203977
114030098	290718006013	1	36700	38.4426292	-91.0207838
114030099	290718006013	1	15000	38.4432046	-91.0201881
114030100	290718006013	1	15000	38.4431022	-91.0206586
114030101	290718006013	1	201000	38.4425642	-91.0199650
114030102	290718006013	1	97000	38.4429993	-91.0198517
114030103	290718006013	1	20580	38.4428042	-91.0206565
114030104	290718006013	1	14020	38.4456517	-91.0013439
114030105	290718006013	1	129800	38.4455746	-91.0018848
114030106	290718006013	1	14400	38.4456556	-91.0011489
114030107	290718006013	1	61000	38.4430759	-91.0205187
114030108	290718006013	1	74000	38.4460739	-91.0015327
114030109	290718006013	1	9820	38.4433035	-91.0198631
114030110	290718006013	1	46000	38.4453881	-91.0014040
114030111	290718006013	1	30000	38.4428854	-91.0202949
114030112	290718006013	1	11800	38.4433137	-91.0203087
114030113	290718006013	1	51000	38.4426120	-91.0209155
114030114	290718006013	1	10000	38.4459372	-91.0016472
114030115	290718006013	1	24000	38.4427961	-91.0207858
114030116	290718006013	1	77800	38.4424875	-91.0204095
114030117	290718006013	1	32000	38.4456543	-91.0018945
114030118	290718006013	1	14400	38.4456697	-91.0012611
114030119	290718006013	1	17000	38.4455010	-91.0015735
114030120	290718006013	1	56100	38.4456467	-91.0011221
114030121	290718006013	1	19500	38.4461269	-91.0021206
114030122	290718006013	1	46100	38.4453160	-91.0011573
114030123	290718006013	1	84000	38.4457945	-91.0014538
114030124	290718006013	1	47000	38.4460577	-91.0014969
114030125	290718006013	1	16800	38.4454143	-91.0017814
114030126	290718006013	1	16900	38.4468676	-91.0069290
114030127	290718006013	1	26400	38.4456129	-91.0030121
114030128	290718006013	1	31900	38.4455478	-91.0042485
114030129	290718006013	1	43390	38.4460953	-91.0041031
114030130	290718006013	1	52900	38.4460055	-91.0029059
114030131	290718006013	1	45520	38.4459335	-91.0028262
114030132	290718006013	1	59800	38.4454966	-91.0030859
114030133	290718006013	1	12500	38.4453349	-91.0022966
114030134	290718006013	1	110100	38.4459743	-91.0032427
114030135	290718006013	1	20400	38.4459615	-91.0032749
114030136	290718006013	1	11400	38.4458470	-91.0027245
114030137	290718006013	1	19720	38.4458767	-91.0024960
114030138	290718006013	1	67930	38.4460619	-91.0026394
114030139	290718006013	1	10800	38.4471895	-91.0073941
114030140	290718006013	1	22400	38.4459001	-91.0032122
114030141	290718006013	1	39000	38.4470094	-91.0070495
114030142	290718006013	1	130000	38.4453862	-91.0025677
114030143	290718006013	1	52400	38.4468962	-91.0073427
114030144	290718006013	1	62800	38.4457896	-91.0032956
114030145	290718006013	1	50400	38.4465377	-91.0070770
114030146	290718006013	1	77390	38.4467037	-91.0077326
114030147	290718006013	1	42000	38.4464596	-91.0077691
114030148	290718006013	1	18600	38.4462617	-91.0039984
114030149	290718006013	1	127800	38.4471508	-91.0072579
114030150	290718006013	1	18200	38.4465891	-91.0074082
114030151	290718006013	1	16700	38.4467009	-91.0072840
114030152	290718006013	1	37100	38.4469215	-91.0077836
114030153	290718006013	1	73600	38.4466469	-91.0072741
114030154	290718006013	1	51600	38.4466601	-91.0076919
114030155	290718006013	1	67400	38.4467908	-91.0070228
114030156	290718006013	1	24200	38.4454480	-91.0037694
114030157	290718006014	1	19900	38.4507616	-91.0072119
114030158	290718006014	1	12000	38.4496242	-91.0161633
114030159	290718006014	1	34600	38.4488647	-91.0056604
114030160	290718006014	1	86200	38.4504102	-91.0066541
114030161	290718006014	9	40300	38.4528381	-91.0087037
114030162	290718006014	1	6200	38.4459093	-91.0090463
114030163	290718006014	1	9100	38.4504759	-91.0074474
114030164	290718006014	1	19300	38.4504130	-91.0082853
114030165	290718006014	1	86000	38.4461735	-91.0129824
114030166	290718006014	1	37900	38.4522154	-91.0120809
114030167	290718006014	1	12600	38.4561591	-91.0275585
114030168	290718006014	1	57300	38.4501103	-91.0085075
114030169	290718006014	1	31500	38.4500166	-91.0083811
114030170	290718006014	1	39500	38.4504526	-91.0085831
114030171	290718006014	1	20400	38.4463655	-91.0163701
114030172	290718006014	1	80000	38.4503882	-91.0080368
114030173	290718006014	1	25000	38.4569971	-91.0279973
114030174	290718006014	1	19400	38.4506616	-91.0082903
114030175	290718006014	1	12800	38.4566821	-91.0280099
114030176	290718006014	1	56500	38.4570181	-91.0276932
114030177	290718006014	1	41600	38.4502576	-91.0085866
114030178	290718006014	1	30600	38.4564705	-91.0272430
114030179	290718006014	1	17000	38.4569907	-91.0274918
114030180	290718006014	1	1600	38.4503149	-91.0086341
114030181	290718006014	1	140000	38.4563087	-91.0274168
114030182	290718006014	1	108000	38.4461115	-91.0123075
114030183	290718006014	1	170000	38.4458173	-91.0215922
114030184	290718006014	1	77500	38.4464093	-91.0119749
114030185	290718006014	1	18400	38.4459130	-91.0172596
114030186	290718006014	1	37400	38.4453260	-91.0216908
114030187	290718006014	1	70600	38.4564307	-91.0271056
114030188	290718006014	1	45600	38.4459381	-91.0214052
114030189	290718006014	1	49000	38.4453827	-91.0214738
114030190	290718006014	1	93200	38.4465731	-91.0121928
114030191	290718006014	1	45050	38.4458565	-91.0208987
114030192	290718006014	1	167000	38.4459725	-91.0119230
114030193	290718006014	1	157000	38.4465683	-91.0119760
114030194	290718006014	1	43000	38.4455191	-91.0218899
114030195	290718006014	1	51900	38.4463028	-91.0120986
114030196	290718006014	1	10000	38.4459534	-91.0166273
114030197	290718006014	1	29000	38.4464940	-91.0171913
114030198	290718006014	1	64380	38.4462721	-91.0166654
114030199	290718006014	1	51500	38.4532352	-91.0117242
114030200	290718006014	1	124000	38.4528926	-91.0111906
114030201	290718006014	1	44600	38.4527922	-91.0120181
114030202	290718006014	1	79000	38.4461039	-91.0236516
114030203	290718006014	1	49100	38.4557678	-91.0252471
114030204	290718006014	1	32400	38.4554501	-91.0248903
114030205	290718006014	9	20800	38.4461963	-91.0161165
114030206	290718006014	1	27000	38.4553698	-91.0248032
114030207	290718006014	1	87670	38.4553053	-91.0254999
114030208	290718006014	1	43200	38.4559547	-91.0249475
114030209	290718006014	1	10800	38.4505951	-91.0121400
114030210	290718006014	1	18400	38.4508388	-91.0112344
114030211	290718006014	1	54500	38.4556235	-91.0251781
114030212	290718006014	1	14850	38.4503066	-91.0114053
114030213	290718006014	1	143000	38.4502166	-91.0112843
114030214	290718006014	1	48200	38.4505621	-91.0111765
114030215	290718006014	1	20200	38.4506189	-91.0122602
114030216	290718006014	1	47000	38.4534358	-91.0114910
114030217	290718006014	1	24200	38.4457926	-91.0233765
114030218	290718006014	1	57000	38.4458436	-91.0232977
114030219	290718006014	1	17100	38.4519756	-91.0122041
114030220	290718006014	1	52950	38.4529752	-91.0114557
114030221	290718006014	1	72101	38.4533696	-91.0110160
114030222	290718006014	1	34000	38.4532975	-91.0113970
114030223	290718006014	1	46200	38.4521958	-91.0117263
114030224	290718006014	1	77390	38.4460817	-91.0175066
114030225	290718006014	1	41600	38.4539571	-91.0061343
114030226	290718006014	1	78000	38.4475220	-91.0236595
114030227	290718006014	1	20000	38.4457700	-91.0127331
114030228	290718006014	1	52950	38.4464051	-91.0179640
114030229	290718006014	1	94000	38.4527444	-91.0116344
114030230	290718006014	1	91000	38.4521230	-91.0119664
114030231	290718006014	6	32000	38.4464211	-91.0181923
114030232	290718006014	1	10300	38.4541491	-91.0055387
114030233	290718006014	1	59500	38.4537742	-91.0054878
114030234	290718006014	1	36700	38.4570946	-91.0271359
114030235	290718006014	1	26000	38.4456175	-91.0161688
114030236	290718006014	1	62000	38.4465714	-91.0174892
114030237	290718006014	1	50000	38.4456208	-91.0164188
114030238	290718006014	1	60000	38.4464990	-91.0181397
114030239	290718006014	1	62500	38.4464366	-91.0174425
114030240	290718006014	1	42500	38.4572403	-91.0270533
114030241	290718006014	1	47300	38.4573539	-91.0271750
114030242	290718006014	1	73000	38.4458892	-91.0168700
114030243	290718006014	1	11900	38.4457407	-91.0161989
114030244	290718006014	1	108000	38.4576237	-91.0275429
114030245	290718006014	1	65000	38.4572852	-91.0279128
114030246	290718006014	1	45050	38.4573840	-91.0277666
114030247	290718006014	1	41000	38.4474466	-91.0250955
114030248	290718006014	1	162000	38.4477035	-91.0217404
114030249	290718006014	1	138000	38.4581112	-91.0250440
114030250	290718006014	1	52100	38.4583720	-91.0247996
114030251	290718006014	1	15000	38.4584181	-91.0254242
114030252	290718006014	1	33500	38.4473193	-91.0217432
114030253	290718006014	1	36200	38.4581609	-91.0256296
114030254	290718006014	1	39000	38.4579025	-91.0257001
114030255	290718006014	1	76000	38.4471855	-91.0246105
114030256	290718006014	1	79000	38.4476999	-91.0213884
114030257	290718006014	1	35300	38.4478206	-91.0207779
114030258	290718006014	1	79600	38.4475329	-91.0210254
114030259	290718006014	1	52000	38.4471893	-91.0249908
114030260	290718006014	1	40520	38.4476333	-91.0242232
114030261	290718006014	1	51000	38.4474310	-91.0250621
114030262	290718006014	1	67200	38.4478500	-91.0237474
114030263	290718006014	1	19400	38.4474408	-91.0232205
114030264	290718006014	1	25100	38.4477019	-91.0225080
114030265	290718006014	1	13900	38.4470886	-91.0238787
114030266	290718006014	1	18900	38.4535725	-91.0061410
114030267	290718006014	1	159800	38.4478744	-91.0225793
114030268	290718006014	1	87000	38.4478553	-91.0221453
114030269	290718006014	1	10000	38.4475661	-91.0221321
114030270	290718006014	1	54400	38.4476917	-91.0229068
114030271	290718006014	1	7700	38.4456275	-91.0143722
114030272	290718006014	1	38400	38.4456645	-91.0145150
114030273	290718006014	1	40820	38.4455289	-91.0132626
114030274	290718006014	1	39000	38.4459333	-91.0143816
114030275	290718006014	1	45200	38.4461611	-91.0139093
114030276	290718006014	1	32000	38.4463028	-91.0139670
114030277	290718006014	1	62000	38.4475648	-91.0238115
114030278	290718006014	1	72000	38.4461894	-91.0141113
114030279	290718006014	1	15300	38.4523690	-91.0264888
114030280	290718006014	1	37400	38.4463610	-91.0133922
114030281	290718006014	1	49400	38.4522375	-91.0269415
114030282	290718006014	1	4200	38.4457186	-91.0089754
114030283	290718006014	1	7900	38.4532251	-91.0123279
114030284	290718006014	1	57500	38.4523433	-91.0267979
114030285	290718006014	1	22800	38.4513901	-91.0123976
114030286	290718006014	1	42000	38.4458979	-91.0134406
114030287	290718006014	1	46000	38.4533344	-91.0131938
114030288	290718006014	1	62200	38.4535620	-91.0131403
114030289	290718006014	1	52650	38.4533948	-91.0129053
114030290	290718006014	1	52000	38.4568923	-91.0092021
114030291	290718006014	1	10000	38.4549256	-91.0173867
114030292	290718006014	1	10000	38.4523515	-91.0263410
114030293	290718006014	1	40000	38.4531302	-91.0291017
114030294	290718006014	1	75000	38.4527549	-91.0288381
114030295	290718006014	1	50800	38.4533422	-91.0287904
114030296	290718006014	1	9000	38.4527458	-91.0284295
114030297	290718006014	1	4	38.4552999	-91.0173097
114030298	290718006014	1	55250	38.4538294	-91.0286197
114030299	290718006014	1	52270	38.4535941	-91.0292744
114030300	290718006014	1	152500	38.4540101	-91.0294216
114030301	290718006014	1	48350	38.4556113	-91.0175616
114030302	290718006014	1	15400	38.4535332	-91.0287113
114030303	290718006014	1	36700	38.4551152	-91.0173657
114030304	290718006014	1	17200	38.4536817	-91.0267177
114030305	290718006014	1	19200	38.4567726	-91.0090860
114030306	290718006014	1	24400	38.4539334	-91.0279303
114030307	290718006014	1	49500	38.4569331	-91.0087245
114030308	290718006014	1	35000	38.4563446	-91.0090025
114030309	290718006014	1	20200	38.4534439	-91.0261576
114030310	290718006014	1	116800	38.4543391	-91.0280492
114030311	290718006014	1	36000	38.4537751	-91.0267600
114030312	290718006014	1	28300	38.4539060	-91.0264247
114030313	290718006014	1	70200	38.4539838	-91.0275689
114030314	290718006014	1	58000	38.4542214	-91.0277185
114030315	290718006014	1	62500	38.4551314	-91.0281980
114030316	290718006014	1	2000	38.4568343	-91.0256007
114030317	290718006014	1	65900	38.4464810	-91.0104887
114030318	290718006014	1	0	38.4462392	-91.0103769
114030319	290718006014	1	37900	38.4509458	-91.0095521
114030320	290718006014	1	36500	38.4511800	-91.0131408
114030321	290718006014	1	18000	38.4567893	-91.0253507
114030322	290718006014	1	88240	38.4546571	-91.0277608
114030323	290718006014	1	62800	38.4552630	-91.0277296
114030324	290718006014	1	40300	38.4561054	-91.0251018
114030325	290718006014	1	94300	38.4568548	-91.0253058
114030326	290718006014	1	40000	38.4527213	-91.0280402
114030327	290718006014	1	47000	38.4582678	-91.0063358
114030328	290718006014	1	34000	38.4484039	-91.0256781
114030329	290718006014	1	65900	38.4480591	-91.0255849
114030330	290718006014	1	95000	38.4546914	-91.0275776
114030331	290718006014	1	40000	38.4480204	-91.0261554
114030332	290718006014	1	33400	38.4476095	-91.0262892
114030333	290718006014	1	18000	38.4477898	-91.0259434
114030334	290718006014	1	75000	38.4481412	-91.0257299
114030335	290718006014	6	86700	38.4462510	-91.0100594
114030336	290718006014	1	38300	38.4532399	-91.0295670
114030337	290718006014	1	2000	38.4474592	-91.0253833
114030338	290718006014	1	86200	38.4527270	-91.0300876
114030339	290718006014	1	66000	38.4459667	-91.0101860
114030340	290718006014	1	51100	38.4532124	-91.0298407
114030341	290718006014	1	86360	38.4455323	-91.0102461
114030342	290718006014	1	54050	38.4586255	-91.0268098
114030343	290718006014	1	11000	38.4523780	-91.0085951
114030344	290718006014	1	40000	38.4461437	-91.0094407
114030345	290718006014	1	46400	38.4525737	-91.0082233
114030346	290718006014	1	74620	38.4587662	-91.0267376
114030347	290718006014	1	60400	38.4518010	-91.0078022
114030348	290718006014	1	50700	38.4582438	-91.0268587
114030349	290718006014	1	22400	38.4585300	-91.0063087
114030350	290718006014	1	13600	38.4524813	-91.0150758
114030351	290718006014	1	43000	38.4501662	-91.0095863
114030352	290718006014	1	37000	38.4582349	-91.0070421
114030353	290718006014	1	45000	38.4471067	-91.0253988
114030354	290718006014	1	39000	38.4528822	-91.0153596
114030355	290718006014	1	19900	38.4470156	-91.0255746
114030356	290718006014	1	31000	38.4597337	-91.0093669
114030357	290718006014	1	57000	38.4523069	-91.0149840
114030358	290718006014	1	50000	38.4531504	-91.0269589
114030359	290718006014	1	50180	38.4529788	-91.0160272
114030360	290718006014	1	13000	38.4521665	-91.0167633
114030361	290718006014	1	88240	38.4523086	-91.0166826
114030362	290718006014	6	32000	38.4598651	-91.0093074
114030363	290718006014	1	85000	38.4518975	-91.0283396
114030364	290718006014	6	32000	38.4528118	-91.0268334
114030365	290718006014	1	11804	38.4528644	-91.0264969
114030366	290718006014	1	73640	38.4591173	-91.0091815
114030367	290718006014	1	30000	38.4524104	-91.0278559
114030368	290718006014	1	12520	38.4517866	-91.0281890
114030369	290718006014	1	66000	38.4509473	-91.0098831
114030370	290718006014	1	15000	38.4501172	-91.0096291
114030371	290718006014	1	52000	38.4502032	-91.0095536
114030372	290718006014	1	83000	38.4508811	-91.0094124
114030373	290718006014	1	54500	38.4505592	-91.0090226
114030374	290718006014	1	61520	38.4466666	-91.0227736
114030375	290718006014	1	69600	38.4480684	-91.0097240
114030376	290718006014	1	80000	38.4555956	-91.0287848
114030377	290718006014	1	40200	38.4465156	-91.0109588
114030378	290718006014	1	42500	38.4543820	-91.0111884
114030379	290718006014	1	40000	38.4503151	-91.0090577
114030380	290718006014	1	55000	38.4538392	-91.0111044
114030381	290718006014	1	45000	38.4500425	-91.0065424
114030382	290718006014	1	40000	38.4556057	-91.0285599
114030383	290718006014	1	25100	38.4577798	-91.0281797
114030384	290718006014	1	5700	38.4506947	-91.0089683
114030385	290718006014	1	32700	38.4543243	-91.0115998
114030386	290718006014	1	30100	38.4554649	-91.0282116
114030387	290718006014	1	108000	38.4571221	-91.0288412
114030388	290718006014	1	47000	38.4570873	-91.0281173
114030389	290718006014	1	23000	38.4475615	-91.0096059
114030390	290718006014	1	65000	38.4538048	-91.0116960
114030391	290718006014	1	44510	38.4544607	-91.0116584
114030392	290718006014	1	18900	38.4543801	-91.0114683
114030393	290718006014	1	18000	38.4542685	-91.0114888
114030394	290718006014	1	40000	38.4541003	-91.0117038
114030395	290718006014	1	31000	38.4541532	-91.0114110
114030396	290718006014	9	20800	38.4543972	-91.0114067
114030397	290718006014	1	69000	38.4479060	-91.0093658
114030398	290718006014	1	58834	38.4537518	-91.0118784
114030399	290718006014	1	57038	38.4543174	-91.0109301
114030400	290718006014	1	40200	38.4544038	-91.0116660
114030401	290718006014	1	73000	38.4537745	-91.0118916
114030402	290718006014	1	10300	38.4537657	-91.0111574
114030403	290718006014	1	8200	38.4538960	-91.0113173
114030404	290718006014	1	40000	38.4469720	-91.0226789
114030405	290718006014	1	63200	38.4467865	-91.0207115
114030406	290718006014	1	21600	38.4538303	-91.0163604
114030407	290718006014	1	27300	38.4546109	-91.0260535
114030408	290718006014	1	40500	38.4500463	-91.0061583
114030409	290718006014	1	30000	38.4548741	-91.0267634
114030410	290718006014	1	21510	38.4538325	-91.0165177
114030411	290718006014	1	88240	38.4551469	-91.0263908
114030412	290718006014	1	47000	38.4536519	-91.0165446
114030413	290718006014	1	56100	38.4467515	-91.0207931
114030414	290718006014	6	86700	38.4596878	-91.0114207
114030415	290718006014	1	19300	38.4592678	-91.0114622
114030416	290718006014	1	42500	38.4595811	-91.0108978
114030417	290718006014	1	95500	38.4465479	-91.0247620
114030418	290718006014	1	160000	38.4464751	-91.0246180
114030419	290718006014	1	205000	38.4463273	-91.0242179
114030420	290718006014	1	36000	38.4463791	-91.0221609
114030421	290718006014	1	42300	38.4465999	-91.0217145
114030422	290718006014	1	104000	38.4507362	-91.0056179
114030423	290718006014	1	10000	38.4542572	-91.0111843
114030424	290718006014	1	3000	38.4542219	-91.0110011
114030425	290718006014	1	99040	38.4544703	-91.0120366
114030426	290718006014	1	54950	38.4539417	-91.0110336
114030427	290718006014	1	66000	38.4541158	-91.0118054
114030428	290718006014	1	60000	38.4502031	-91.0057108
114030429	290718006014	1	56000	38.4540536	-91.0119883
114030430	290718006014	1	65400	38.4539434	-91.0114145
114030431	290718006014	1	34100	38.4545740	-91.0120398
114030432	290718006014	1	128000	38.4505880	-91.0063660
114030433	290718006014	1	46480	38.4537713	-91.0112969
114030434	290718006014	1	40800	38.4504042	-91.0064799
114030435	290718006014	1	42000	38.4465450	-91.0231933
114030436	290718006014	1	11500	38.4459018	-91.0113524
114030437	290718006014	1	75000	38.4520836	-91.0091882
114030438	290718006014	1	53000	38.4501520	-91.0055910
114030439	290718006014	1	67000	38.4500102	-91.0062839
114030440	290718006014	1	32000	38.4508091	-91.0064387
114030441	290718006014	1	10600	38.4506332	-91.0056784
114030442	290718006014	1	66000	38.4505781	-91.0059006
114030443	290718006014	1	19720	38.4505380	-91.0060288
114030444	290718006014	6	86700	38.4500640	-91.0056448
114030445	290718006014	1	161000	38.4502550	-91.0057686
114030446	290718006014	1	51000	38.4500086	-91.0058802
114030447	290718006014	1	9300	38.4503952	-91.0061711
114030448	290718006014	1	118000	38.4499617	-91.0065193
114030449	290718006014	1	39000	38.4523518	-91.0096522
114030450	290718006014	1	103000	38.4505700	-91.0062359
114030451	290718006014	1	60000	38.4501179	-91.0056885
114030452	290718006014	1	2400	38.4504918	-91.0064534
114030453	290718006014	1	31620	38.4503157	-91.0063055
114030454	290718006014	1	31000	38.4500093	-91.0060298
114030455	290718006014	1	22000	38.4504991	-91.0059081
114030456	290718006014	1	45000	38.4501906	-91.0065243
114030457	290718006014	1	45000	38.4521336	-91.0090710
114030458	290718006014	6	32000	38.4521433	-91.0093888
114030459	290718006014	1	54100	38.4519054	-91.0096983
114030460	290718006014	1	40000	38.4525977	-91.0088317
114030461	290718006014	1	54600	38.4522377	-91.0089776
114030462	290718006014	1	24000	38.4525221	-91.0092250
114030463	290718006014	1	18400	38.4523691	-91.0088881
114030464	290718006014	1	19000	38.4531832	-91.0280791
114030465	290718006014	1	48000	38.4456749	-91.0109428
