sp_id	sp_gq_id	age	sex
937631016	450000356	20	M
937631017	450000356	19	M
937631018	450000356	19	M
937631019	450000356	18	M
937631020	450000356	19	M
937631021	450000356	18	M
937631022	450000356	18	M
937631023	450000356	21	M
937631024	450000356	21	M
937631025	450000356	21	M
937631026	450000356	23	M
937631027	450000356	23	M
937631028	450000356	20	M
937631029	450000356	19	M
937631030	450000356	20	M
937631031	450000356	22	M
937631032	450000356	21	M
937631033	450000356	21	M
937631034	450000356	23	M
937631035	450000356	19	M
937631036	450000356	23	M
937631037	450000356	24	M
937631038	450000356	17	F
937631039	450000356	20	F
937631040	450000356	20	F
937631041	450000356	23	F
937631042	450000356	18	F
937631043	450000356	18	F
937631044	450000356	20	F
937631045	450000356	19	F
937631046	450000356	22	F
937631047	450000356	23	F
937631048	450000356	19	F
937631049	450000356	19	F
937631050	450000356	18	F
937631051	450000356	19	F
937631052	450000356	22	F
937631053	450000356	22	F
937631054	450000356	23	F
937631055	450000356	21	F
937631056	450000356	21	F
937631057	450000356	23	F
937631058	450000356	18	F
937631059	450000356	19	F
937631060	450000356	22	F
937631061	450000356	18	F
937631062	450000356	19	F
937631063	450000356	19	F
937631064	450000356	19	F
937631065	450000356	20	F
937631066	450000356	23	F
937631067	450000356	18	F
937631068	450000356	21	F
937631069	450000356	24	F
937631070	450000356	18	F
937631071	450000356	19	F
937631072	450000356	19	F
937631073	450000356	24	F
937631074	450000356	19	F
937631075	450000356	18	F
937631076	450000356	20	F
937631077	450000356	19	F
937631078	450000356	18	F
937631079	450000356	19	F
937631080	450000356	19	F
937631081	450000356	19	F
937631082	450000356	23	F
937631083	450000356	21	F
937631084	450000356	19	F
937631085	450000356	21	F
937631086	450000356	18	F
937631087	450000356	21	F
937631088	450000356	19	F
937631089	450000356	19	F
937631090	450000356	19	F
937631091	450000356	24	F
937631092	450000356	19	F
937631093	450000356	19	F
937631094	450000356	19	F
937631095	450000356	24	F
937631096	450000356	18	F
937631097	450000356	20	F
937631098	450000356	23	F
937631099	450000356	19	F
937631100	450000356	18	F
937631101	450000356	24	F
937631102	450000356	19	F
937631103	450000356	19	F
937631104	450000356	22	F
937631105	450000356	21	F
937631106	450000356	23	F
937631107	450000356	19	F
937631108	450000356	19	F
937631109	450000356	19	F
937631110	450000356	20	F
937631111	450000356	18	F
937631112	450000356	19	F
937631113	450000356	19	F
937631299	450000356	20	F
937631300	450000356	19	F
937631114	450000356	28	F
937631115	450000356	18	F
937631116	450000356	23	F
937631117	450000356	19	F
937631118	450000356	19	F
937631119	450000356	19	F
937631120	450000356	19	F
937631121	450000356	18	F
937631122	450000356	18	F
937631123	450000356	20	F
937631124	450000356	23	F
937631125	450000356	19	F
937631126	450000356	18	F
937631301	450000356	24	F
937631127	450000356	18	F
937631128	450000356	19	F
937631129	450000356	19	F
937631130	450000356	19	F
937631131	450000356	19	F
937631132	450000356	28	F
937631133	450000356	18	F
937631134	450000356	20	F
937631135	450000356	19	F
937631136	450000356	23	F
937631137	450000356	19	F
937631138	450000356	19	F
937631139	450000356	20	F
937631140	450000356	20	F
937631141	450000356	19	F
937631142	450000356	19	F
937631143	450000356	23	F
937631144	450000356	20	F
937631145	450000356	18	F
937631146	450000356	18	F
937631147	450000356	20	F
937631148	450000356	19	F
937631149	450000356	19	F
937631150	450000356	24	F
937631151	450000356	19	F
937631152	450000356	21	F
937631153	450000356	24	F
937631154	450000356	19	F
937631155	450000356	19	F
937631156	450000356	23	F
937631157	450000356	22	F
937631158	450000356	24	F
937631159	450000356	21	F
937631160	450000356	18	F
937631161	450000356	20	F
937631162	450000356	19	F
937631163	450000356	19	F
937631164	450000356	19	F
937631165	450000356	21	F
937631166	450000356	23	F
937631167	450000356	19	F
937631168	450000356	24	F
937630875	450000356	19	M
937630874	450000356	24	M
937630873	450000356	20	M
937630872	450000356	19	M
937630871	450000356	20	M
937630870	450000356	24	M
937630869	450000356	18	M
937630868	450000356	22	M
937630867	450000356	24	M
937630866	450000356	19	M
937630865	450000356	22	M
937630864	450000356	19	M
937630863	450000356	22	M
937630862	450000356	21	M
937630861	450000356	20	M
937630860	450000356	18	M
937630859	450000356	18	M
937630858	450000356	18	M
937630857	450000356	20	M
937630856	450000356	18	M
937630855	450000356	24	M
937630854	450000356	18	M
937630853	450000356	20	M
937631302	450000356	18	F
937631303	450000356	24	F
937631304	450000356	18	F
937631305	450000356	18	F
937631306	450000356	18	F
937631307	450000356	21	F
937631308	450000356	20	F
937631309	450000356	19	F
937631310	450000356	22	F
937631311	450000356	19	F
937631312	450000356	19	F
937631313	450000356	18	F
937631314	450000356	19	F
937631315	450000356	22	F
937631316	450000356	20	F
937631317	450000356	19	F
937631318	450000356	19	F
937631319	450000356	18	F
937631320	450000356	24	F
937631321	450000356	19	F
937631322	450000356	22	F
937631323	450000356	43	F
937631324	450000356	20	F
937631325	450000356	22	F
937631326	450000356	20	F
937631327	450000356	23	F
937631328	450000356	23	F
937631329	450000356	19	F
937631330	450000356	19	F
937631331	450000356	23	F
937631286	450000356	20	F
937631287	450000356	18	F
937631288	450000356	19	F
937631289	450000356	19	F
937631290	450000356	21	F
937631291	450000356	19	F
937631292	450000356	26	F
937631293	450000356	20	F
937631294	450000356	18	F
937631295	450000356	18	F
937631296	450000356	21	F
937631297	450000356	26	F
937631169	450000356	18	F
937631170	450000356	22	F
937631171	450000356	20	F
937631172	450000356	20	F
937631914	450002386	19	M
937631915	450002386	24	M
937631916	450002386	21	M
937631917	450002386	22	M
937631918	450002386	23	M
937631919	450002386	19	M
937631920	450002386	18	M
937631921	450002386	24	M
937631922	450002386	20	M
937631923	450002386	19	M
937631924	450002386	23	M
937631925	450002386	22	M
937631926	450002386	19	M
937631927	450002386	19	M
937631928	450002386	23	M
937631929	450002386	19	M
937631930	450002386	19	M
937631931	450002386	19	M
937631932	450002386	20	M
937631933	450002386	23	M
937631934	450002386	19	M
937631935	450002386	19	M
937631936	450002386	24	M
937631937	450002386	20	M
937631938	450002386	19	M
937631939	450002386	20	M
937631940	450002386	19	M
937631941	450002386	18	M
937631942	450002386	22	M
937631943	450002386	20	M
937631944	450002386	22	M
937631945	450002386	19	M
937631946	450002386	19	M
937631947	450002386	19	M
937631948	450002386	32	M
937631949	450002386	18	M
937631950	450002386	18	M
937631951	450002386	25	M
937631952	450002386	18	M
937631953	450002386	19	M
937631954	450002386	22	M
937631955	450002386	18	M
937631956	450002386	21	M
937631957	450002386	24	M
937631958	450002386	20	M
937631959	450002386	19	M
937631960	450002386	22	M
937631961	450002386	24	M
937631835	450002386	19	M
937631836	450002386	22	M
937631837	450002386	21	M
937631838	450002386	19	M
937631839	450002386	18	M
937631840	450002386	20	M
937631841	450002386	18	M
937631842	450002386	20	M
937631843	450002386	19	M
937631844	450002386	23	M
937631845	450002386	18	M
937631846	450002386	19	M
937631847	450002386	18	M
937631848	450002386	18	M
937631849	450002386	19	M
937631850	450002386	24	M
937631851	450002386	18	M
937631852	450002386	24	M
937631853	450002386	21	M
937631854	450002386	19	M
937631855	450002386	24	M
937631856	450002386	18	M
937631857	450002386	18	M
937631858	450002386	19	M
937631859	450002386	18	M
937631860	450002386	22	M
937631861	450002386	19	M
937631862	450002386	19	M
937631863	450002386	24	M
937631864	450002386	19	M
937631865	450002386	21	M
937631866	450002386	19	M
937631867	450002386	18	M
937631868	450002386	19	M
937631869	450002386	19	M
937631870	450002386	22	M
937631871	450002386	19	M
937631872	450002386	20	M
937631873	450002386	23	M
937631874	450002386	36	M
937631875	450002386	19	M
937631876	450002386	21	M
937631877	450002386	21	M
937631878	450002386	18	M
937631879	450002386	22	M
937631880	450002386	19	M
937631881	450002386	19	M
937631882	450002386	23	M
937631962	450002386	21	M
937631485	450002386	19	M
937631486	450002386	24	M
937631487	450002386	19	M
937631488	450002386	18	M
937631489	450002386	21	M
937631490	450002386	19	M
937631491	450002386	23	M
937631492	450002386	20	M
937631493	450002386	22	M
937631494	450002386	18	M
937631495	450002386	20	M
937631496	450002386	29	M
937631497	450002386	22	M
937631498	450002386	18	M
937631499	450002386	20	M
937631500	450002386	19	M
937631501	450002386	20	M
937631502	450002386	19	M
937631503	450002386	24	M
937631504	450002386	19	M
937631505	450002386	19	M
937631506	450002386	18	M
937631507	450002386	18	M
937631508	450002386	24	M
937631509	450002386	19	M
937631510	450002386	24	M
937631511	450002386	23	M
937631512	450002386	19	M
937631513	450002386	20	M
937631514	450002386	22	M
937631515	450002386	22	M
937631516	450002386	18	M
937631517	450002386	18	M
937631518	450002386	21	M
937631519	450002386	37	M
937631520	450002386	19	M
937631521	450002386	19	M
937631522	450002386	20	M
937632572	450002386	19	F
937632570	450002386	24	F
937632569	450002386	21	F
937632568	450002386	20	F
937632567	450002386	20	F
937632566	450002386	20	F
937632565	450002386	23	F
937632564	450002386	19	F
937632563	450002386	19	F
937632562	450002386	19	F
937632561	450002386	18	F
937632560	450002386	18	F
937632559	450002386	19	F
937632558	450002386	29	F
937632557	450002386	18	F
937632556	450002386	19	F
937632555	450002386	20	F
937632554	450002386	22	F
937632553	450002386	19	F
937632552	450002386	19	F
937632551	450002386	21	F
937632550	450002386	18	F
937632549	450002386	19	F
937632548	450002386	18	F
937632547	450002386	22	F
937632546	450002386	23	F
937632545	450002386	19	F
937632544	450002386	24	F
937632543	450002386	21	F
937632542	450002386	24	F
937632541	450002386	19	F
937632540	450002386	24	F
937632539	450002386	20	F
937632538	450002386	21	F
937632537	450002386	20	F
937632536	450002386	19	F
937632535	450002386	22	F
937632534	450002386	19	F
937632533	450002386	19	F
937632532	450002386	18	F
937632531	450002386	19	F
937632530	450002386	21	F
937632529	450002386	18	F
937632528	450002386	18	F
937632527	450002386	19	F
937631583	450002386	21	M
937631582	450002386	19	M
937631581	450002386	22	M
937631580	450002386	20	M
937631579	450002386	22	M
937631578	450002386	20	M
937631577	450002386	19	M
937631576	450002386	23	M
937631575	450002386	21	M
937631574	450002386	20	M
937631573	450002386	22	M
937631572	450002386	35	M
937631571	450002386	19	M
937631570	450002386	23	M
937631569	450002386	20	M
937631568	450002386	24	M
937631567	450002386	18	M
937631566	450002386	19	M
937631565	450002386	19	M
937631564	450002386	22	M
937631563	450002386	24	M
937631562	450002386	19	M
937631561	450002386	18	M
937631560	450002386	22	M
937631559	450002386	19	M
937631558	450002386	21	M
937631557	450002386	18	M
937631556	450002386	19	M
937631555	450002386	21	M
937631554	450002386	19	M
937631553	450002386	20	M
937631552	450002386	19	M
937631551	450002386	26	M
937631550	450002386	26	M
937631549	450002386	19	M
937631548	450002386	18	M
937631547	450002386	19	M
937631546	450002386	20	M
937631545	450002386	23	M
937631544	450002386	22	M
937631543	450002386	19	M
937631542	450002386	23	M
937631541	450002386	24	M
937631540	450002386	21	M
937631539	450002386	23	M
937631538	450002386	19	M
937631537	450002386	19	M
937631536	450002386	19	M
937631535	450002386	19	M
937631534	450002386	22	M
937631533	450002386	22	M
937631532	450002386	20	M
937631531	450002386	23	M
937631530	450002386	21	M
937631529	450002386	19	M
937631528	450002386	21	M
937631527	450002386	20	M
937632526	450002386	19	F
937632525	450002386	19	F
937632524	450002386	19	F
937632523	450002386	20	F
937632522	450002386	22	F
937632521	450002386	22	F
937632520	450002386	23	F
937632519	450002386	19	F
937632518	450002386	19	F
937632517	450002386	19	F
937632516	450002386	19	F
937632515	450002386	23	F
937632514	450002386	18	F
937632513	450002386	22	F
937632512	450002386	18	F
937632511	450002386	20	F
937632510	450002386	19	F
937632509	450002386	21	F
937632508	450002386	20	F
937632507	450002386	19	F
937632506	450002386	24	F
937632505	450002386	22	F
937632504	450002386	23	F
937632503	450002386	22	F
937632502	450002386	18	F
937632501	450002386	19	F
937632500	450002386	19	F
937632499	450002386	20	F
937632498	450002386	19	F
937632497	450002386	19	F
937632496	450002386	21	F
937632495	450002386	19	F
937632494	450002386	21	F
937632493	450002386	19	F
937632492	450002386	23	F
937632491	450002386	19	F
937632490	450002386	22	F
937632489	450002386	19	F
937632488	450002386	19	F
937632487	450002386	22	F
937632486	450002386	18	F
937632485	450002386	19	F
937632484	450002386	19	F
937632483	450002386	19	F
937632482	450002386	23	F
937632481	450002386	20	F
937632480	450002386	19	F
937632479	450002386	19	F
937632478	450002386	21	F
937632477	450002386	19	F
937632476	450002386	19	F
937632475	450002386	22	F
937632474	450002386	22	F
937632473	450002386	18	F
937632472	450002386	18	F
937632471	450002386	21	F
937632470	450002386	20	F
937632469	450002386	18	F
937632468	450002386	19	F
937632467	450002386	19	F
937632466	450002386	20	F
937632465	450002386	18	F
937632464	450002386	18	F
937632463	450002386	21	F
937632462	450002386	19	F
937632461	450002386	19	F
937632460	450002386	18	F
937632459	450002386	22	F
937632458	450002386	23	F
937632457	450002386	19	F
937632456	450002386	20	F
937632455	450002386	25	F
937632454	450002386	19	F
937632453	450002386	21	F
937632452	450002386	29	F
937632451	450002386	19	F
937632450	450002386	19	F
937632449	450002386	19	F
937632448	450002386	19	F
937632447	450002386	18	F
937632446	450002386	19	F
937632445	450002386	18	F
937632444	450002386	19	F
937632443	450002386	19	F
937632442	450002386	41	F
937632441	450002386	20	F
937632440	450002386	19	F
937632439	450002386	22	F
937632438	450002386	20	F
937632437	450002386	19	F
937632436	450002386	18	F
937632435	450002386	18	F
937632434	450002386	19	F
937632433	450002386	23	F
937632432	450002386	20	F
937632431	450002386	20	F
937632430	450002386	21	F
937632429	450002386	19	F
937632428	450002386	20	F
937632427	450002386	19	F
937632426	450002386	19	F
937632425	450002386	18	F
937632424	450002386	19	F
937632423	450002386	18	F
937632422	450002386	18	F
937632421	450002386	19	F
937632420	450002386	18	F
937632419	450002386	54	F
937632418	450002386	20	F
937632417	450002386	22	F
937632416	450002386	19	F
937632415	450002386	23	F
937632414	450002386	21	F
937632413	450002386	20	F
937632412	450002386	19	F
937632411	450002386	20	F
937632410	450002386	19	F
937632409	450002386	21	F
937632408	450002386	19	F
937632407	450002386	22	F
937632406	450002386	19	F
937632405	450002386	19	F
937632404	450002386	18	F
937632403	450002386	18	F
937632402	450002386	20	F
937632401	450002386	19	F
937632400	450002386	23	F
937632399	450002386	19	F
937632398	450002386	19	F
937632397	450002386	21	F
937632396	450002386	19	F
937632395	450002386	22	F
937632394	450002386	19	F
937632393	450002386	19	F
937632392	450002386	19	F
937632391	450002386	19	F
937632390	450002386	19	F
937632389	450002386	19	F
937632388	450002386	22	F
937632387	450002386	26	F
937632386	450002386	18	F
937632385	450002386	18	F
937632384	450002386	18	F
937632383	450002386	19	F
937632382	450002386	22	F
937632381	450002386	19	F
937632380	450002386	19	F
937632379	450002386	22	F
937632378	450002386	19	F
937632377	450002386	20	F
937632376	450002386	25	F
937632375	450002386	19	F
937632374	450002386	18	F
937632373	450002386	20	F
937632372	450002386	18	F
937632371	450002386	21	F
937632370	450002386	19	F
937632369	450002386	19	F
937632368	450002386	18	F
937632367	450002386	22	F
937632366	450002386	21	F
937632365	450002386	18	F
937632364	450002386	19	F
937632363	450002386	39	F
937632362	450002386	19	F
937632361	450002386	20	F
937632360	450002386	22	F
937632359	450002386	21	F
937632358	450002386	19	F
937632357	450002386	20	F
937632356	450002386	19	F
937632355	450002386	21	F
937632354	450002386	19	F
937632353	450002386	19	F
937632352	450002386	22	F
937632351	450002386	22	F
937632350	450002386	19	F
937632349	450002386	22	F
937632348	450002386	18	F
937632347	450002386	18	F
937632346	450002386	18	F
937632345	450002386	19	F
937632344	450002386	21	F
937632343	450002386	20	F
937632342	450002386	18	F
937632341	450002386	18	F
937632340	450002386	19	F
937632339	450002386	18	F
937632338	450002386	22	F
937632337	450002386	19	F
937632336	450002386	19	F
937632335	450002386	22	F
937632334	450002386	18	F
937632333	450002386	18	F
937632332	450002386	24	F
937632331	450002386	18	F
937632330	450002386	23	F
937632329	450002386	21	F
937632328	450002386	19	F
937632327	450002386	18	F
937632326	450002386	19	F
937632325	450002386	18	F
937632324	450002386	18	F
937632323	450002386	23	F
937632322	450002386	24	F
937632321	450002386	19	F
937632320	450002386	19	F
937632319	450002386	22	F
937632318	450002386	18	F
937632317	450002386	18	F
937632316	450002386	19	F
937632315	450002386	18	F
937632314	450002386	29	F
937632313	450002386	19	F
937632312	450002386	19	F
937632311	450002386	24	F
937632310	450002386	24	F
937632309	450002386	21	F
937632308	450002386	19	F
937632307	450002386	19	F
937632306	450002386	18	F
937632305	450002386	19	F
937632304	450002386	19	F
937632303	450002386	20	F
937632302	450002386	21	F
937632301	450002386	19	F
937632300	450002386	20	F
937632299	450002386	18	F
937632298	450002386	19	F
937632297	450002386	18	F
937632296	450002386	19	F
937632295	450002386	19	F
937632294	450002386	22	F
937632293	450002386	19	F
937632292	450002386	22	F
937632291	450002386	21	F
937632290	450002386	19	F
937632289	450002386	18	F
937632288	450002386	20	F
937632287	450002386	23	F
937632286	450002386	18	F
937632285	450002386	21	F
937632284	450002386	20	F
937632283	450002386	19	F
937632282	450002386	20	F
937632281	450002386	21	F
937632280	450002386	20	F
937632279	450002386	20	F
937632278	450002386	19	F
937632277	450002386	19	F
937632276	450002386	20	F
937632275	450002386	19	F
937632274	450002386	18	F
937632273	450002386	18	F
937632272	450002386	21	F
937632271	450002386	21	F
937632270	450002386	22	F
937632269	450002386	19	F
937632268	450002386	18	F
937632267	450002386	19	F
937632266	450002386	19	F
937632265	450002386	23	F
937632264	450002386	19	F
937632263	450002386	23	F
937632262	450002386	21	F
937632261	450002386	23	F
937632260	450002386	18	F
937632259	450002386	18	F
937632258	450002386	19	F
937632257	450002386	18	F
937632256	450002386	19	F
937632255	450002386	22	F
937632254	450002386	19	F
937632253	450002386	19	F
937632252	450002386	20	F
937632251	450002386	19	F
937632250	450002386	21	F
937632249	450002386	18	F
937632248	450002386	22	F
937632247	450002386	19	F
937632246	450002386	18	F
937632245	450002386	19	F
937632244	450002386	19	F
937632243	450002386	20	F
937632242	450002386	26	F
937632241	450002386	23	F
937632240	450002386	19	F
937632239	450002386	19	F
937632238	450002386	18	F
937632237	450002386	18	F
937632236	450002386	18	F
937632235	450002386	18	F
937632234	450002386	21	F
937632233	450002386	18	F
937632232	450002386	23	F
937632231	450002386	19	F
937632230	450002386	18	F
937632229	450002386	18	F
937632228	450002386	19	F
937632227	450002386	20	F
937632226	450002386	21	F
937632225	450002386	18	F
937632224	450002386	19	F
937632223	450002386	18	F
937632222	450002386	20	F
937632221	450002386	21	F
937632220	450002386	19	F
937632219	450002386	19	F
937632218	450002386	18	F
937632217	450002386	21	F
937632216	450002386	20	F
937632215	450002386	18	F
937632214	450002386	20	F
937632213	450002386	19	F
937632212	450002386	19	F
937632211	450002386	18	F
937632210	450002386	19	F
937632209	450002386	23	F
937632208	450002386	20	F
937632207	450002386	24	F
937632206	450002386	19	F
937632205	450002386	18	F
937632204	450002386	22	F
937632203	450002386	19	F
937632202	450002386	22	F
937632201	450002386	19	F
937632200	450002386	19	F
937632199	450002386	23	F
937632198	450002386	19	F
937632197	450002386	18	F
937632196	450002386	18	F
937632195	450002386	20	F
937632194	450002386	22	F
937632193	450002386	22	F
937632192	450002386	19	F
937632191	450002386	23	F
937632190	450002386	18	F
937632189	450002386	19	F
937632188	450002386	22	F
937632187	450002386	20	F
937632186	450002386	22	F
937632185	450002386	22	F
937632184	450002386	18	F
937632183	450002386	20	F
937632182	450002386	20	F
937632181	450002386	19	F
937632180	450002386	19	F
937632179	450002386	19	F
937632178	450002386	19	F
937632177	450002386	21	F
937632176	450002386	19	F
937632175	450002386	19	F
937632174	450002386	19	F
937632173	450002386	21	F
937632172	450002386	19	F
937632171	450002386	18	F
937632170	450002386	23	F
937631526	450002386	19	M
937631525	450002386	21	M
937631524	450002386	21	M
937631523	450002386	19	M
937632169	450002386	18	F
937632168	450002386	18	F
937631332	450002386	17	M
937631333	450002386	17	M
937631334	450002386	17	M
937631335	450002386	23	M
937631336	450002386	20	M
937631337	450002386	21	M
937631338	450002386	21	M
937631339	450002386	19	M
937631340	450002386	23	M
937631341	450002386	22	M
937631342	450002386	19	M
937631343	450002386	19	M
937631344	450002386	19	M
937631345	450002386	21	M
937631346	450002386	19	M
937631347	450002386	22	M
937631348	450002386	19	M
937631349	450002386	20	M
937631350	450002386	22	M
937631351	450002386	20	M
937631352	450002386	21	M
937631353	450002386	19	M
937631354	450002386	19	M
937631355	450002386	24	M
937631356	450002386	19	M
937631357	450002386	20	M
937631358	450002386	19	M
937631359	450002386	19	M
937631360	450002386	19	M
937631361	450002386	24	M
937631362	450002386	22	M
937631363	450002386	22	M
937631364	450002386	20	M
937631365	450002386	22	M
937631366	450002386	19	M
937631367	450002386	22	M
937631368	450002386	22	M
937631369	450002386	18	M
937631370	450002386	26	M
937631371	450002386	18	M
937631372	450002386	20	M
937631373	450002386	23	M
937631374	450002386	18	M
937631375	450002386	19	M
937631376	450002386	24	M
937631377	450002386	18	M
937631378	450002386	24	M
937631379	450002386	19	M
937631380	450002386	20	M
937631381	450002386	25	M
937631382	450002386	24	M
937631383	450002386	18	M
937631384	450002386	18	M
937631385	450002386	20	M
937631386	450002386	19	M
937631387	450002386	21	M
937631388	450002386	21	M
937631389	450002386	18	M
937631390	450002386	24	M
937631391	450002386	22	M
937631392	450002386	19	M
937631393	450002386	19	M
937631394	450002386	19	M
937631395	450002386	22	M
937631396	450002386	19	M
937631397	450002386	22	M
937631398	450002386	18	M
937631399	450002386	23	M
937631400	450002386	20	M
937631401	450002386	22	M
937631402	450002386	19	M
937631403	450002386	24	M
937631404	450002386	21	M
937631405	450002386	18	M
937631406	450002386	21	M
937631884	450002386	21	M
937631885	450002386	29	M
937631886	450002386	20	M
937631887	450002386	19	M
937631888	450002386	19	M
937631889	450002386	19	M
937631890	450002386	24	M
937631891	450002386	20	M
937631892	450002386	19	M
937631893	450002386	22	M
937631894	450002386	19	M
937631895	450002386	21	M
937631896	450002386	19	M
937631897	450002386	22	M
937631898	450002386	20	M
937631899	450002386	22	M
937631900	450002386	20	M
937631901	450002386	22	M
937631407	450002386	23	M
937631408	450002386	20	M
937631409	450002386	19	M
937631410	450002386	19	M
937631411	450002386	23	M
937631412	450002386	24	M
937631413	450002386	19	M
937631414	450002386	18	M
937631415	450002386	23	M
937631416	450002386	20	M
937631417	450002386	18	M
937631418	450002386	19	M
937631419	450002386	19	M
937631420	450002386	18	M
937631421	450002386	21	M
937631422	450002386	18	M
937631423	450002386	20	M
937631424	450002386	20	M
937631425	450002386	18	M
937631426	450002386	35	M
937631427	450002386	24	M
937631428	450002386	21	M
937631429	450002386	20	M
937631430	450002386	20	M
937631431	450002386	18	M
937631432	450002386	22	M
937631433	450002386	18	M
937631434	450002386	21	M
937631435	450002386	18	M
937631436	450002386	22	M
937631437	450002386	19	M
937631438	450002386	20	M
937631439	450002386	21	M
937631440	450002386	21	M
937631441	450002386	20	M
937631442	450002386	23	M
937631443	450002386	20	M
937631444	450002386	19	M
937631445	450002386	22	M
937631446	450002386	54	M
937631447	450002386	22	M
937631448	450002386	18	M
937631449	450002386	18	M
937631450	450002386	22	M
937631451	450002386	18	M
937631452	450002386	19	M
937631453	450002386	20	M
937631454	450002386	18	M
937631455	450002386	20	M
937631456	450002386	18	M
937631457	450002386	18	M
937631458	450002386	20	M
937631459	450002386	22	M
937631460	450002386	23	M
937631461	450002386	21	M
937631462	450002386	23	M
937631463	450002386	24	M
937631464	450002386	19	M
937631465	450002386	24	M
937631466	450002386	18	M
937631467	450002386	22	M
937631468	450002386	20	M
937631469	450002386	23	M
937631470	450002386	19	M
937631471	450002386	19	M
937631472	450002386	24	M
937631473	450002386	19	M
937631474	450002386	20	M
937631475	450002386	21	M
937631476	450002386	19	M
937631477	450002386	42	M
937631774	450002386	21	M
937631775	450002386	19	M
937631776	450002386	20	M
937631777	450002386	20	M
937631778	450002386	19	M
937631779	450002386	19	M
937631780	450002386	20	M
937631781	450002386	20	M
937631782	450002386	19	M
937631783	450002386	18	M
937631784	450002386	19	M
937631785	450002386	20	M
937631786	450002386	18	M
937631787	450002386	19	M
937631788	450002386	21	M
937631789	450002386	24	M
937631790	450002386	21	M
937631791	450002386	18	M
937631792	450002386	19	M
937631793	450002386	18	M
937631794	450002386	20	M
937631795	450002386	19	M
937631796	450002386	20	M
937631797	450002386	18	M
937631798	450002386	18	M
937631799	450002386	23	M
937631800	450002386	21	M
937631801	450002386	19	M
937631802	450002386	20	M
937631803	450002386	18	M
937631804	450002386	18	M
937631805	450002386	19	M
937631806	450002386	19	M
937631807	450002386	19	M
937631808	450002386	19	M
937631809	450002386	20	M
937631810	450002386	20	M
937631811	450002386	19	M
937631812	450002386	19	M
937631813	450002386	18	M
937631814	450002386	19	M
937631815	450002386	24	M
937631816	450002386	19	M
937631817	450002386	19	M
937631818	450002386	19	M
937631819	450002386	23	M
937631820	450002386	18	M
937631821	450002386	19	M
937631822	450002386	20	M
937631823	450002386	22	M
937631824	450002386	21	M
937631825	450002386	18	M
937631826	450002386	20	M
937631827	450002386	19	M
937631828	450002386	20	M
937631829	450002386	24	M
937631830	450002386	19	M
937631831	450002386	18	M
937631832	450002386	22	M
937631833	450002386	19	M
937631834	450002386	18	M
937631883	450002386	18	M
937631478	450002386	20	M
937631479	450002386	19	M
937631480	450002386	19	M
937631481	450002386	18	M
937631482	450002386	20	M
937631483	450002386	19	M
937631484	450002386	22	M
937631902	450002386	18	M
937631903	450002386	20	M
937631904	450002386	22	M
937631905	450002386	22	M
937631906	450002386	24	M
937631907	450002386	25	M
937631908	450002386	27	M
937631909	450002386	19	M
937631910	450002386	18	M
937631911	450002386	24	M
937631912	450002386	30	M
937631913	450002386	29	M
937631963	450002386	19	M
937631964	450002386	19	M
937631965	450002386	20	M
937631966	450002386	20	M
937631967	450002386	23	M
937631968	450002386	19	M
937631969	450002386	20	M
937631970	450002386	22	M
937631971	450002386	21	M
937631972	450002386	20	M
937631973	450002386	24	M
937631974	450002386	17	F
937631975	450002386	17	F
937631976	450002386	17	F
937631977	450002386	22	F
937631978	450002386	19	F
937631979	450002386	19	F
937631980	450002386	18	F
937631981	450002386	19	F
937631982	450002386	18	F
937631983	450002386	18	F
937631984	450002386	23	F
937631985	450002386	19	F
937631986	450002386	24	F
937631987	450002386	20	F
937631988	450002386	20	F
937631989	450002386	21	F
937631990	450002386	21	F
937631991	450002386	21	F
937631992	450002386	21	F
937631993	450002386	19	F
937631994	450002386	19	F
937631995	450002386	19	F
937631996	450002386	19	F
937631997	450002386	19	F
937631998	450002386	19	F
937631999	450002386	19	F
937632000	450002386	24	F
937632001	450002386	19	F
937632002	450002386	22	F
937632003	450002386	20	F
937632004	450002386	19	F
937632005	450002386	23	F
937632006	450002386	19	F
937632007	450002386	19	F
937632008	450002386	42	F
937632009	450002386	19	F
937632010	450002386	25	F
937632011	450002386	19	F
937632012	450002386	23	F
937632013	450002386	24	F
937632014	450002386	19	F
937632015	450002386	18	F
937632016	450002386	61	F
937632017	450002386	19	F
937632018	450002386	22	F
937632019	450002386	19	F
937632020	450002386	20	F
937632021	450002386	22	F
937632022	450002386	19	F
937632023	450002386	22	F
937632024	450002386	18	F
937632025	450002386	19	F
937632026	450002386	26	F
937632027	450002386	18	F
937632028	450002386	18	F
937632029	450002386	19	F
937632030	450002386	19	F
937632031	450002386	19	F
937632032	450002386	18	F
937632033	450002386	19	F
937632034	450002386	18	F
937632035	450002386	24	F
937632036	450002386	19	F
937632037	450002386	20	F
937632038	450002386	18	F
937632039	450002386	22	F
937632040	450002386	19	F
937632041	450002386	19	F
937632042	450002386	19	F
937632043	450002386	21	F
937632044	450002386	19	F
937632045	450002386	19	F
937632046	450002386	19	F
937632047	450002386	19	F
937632048	450002386	19	F
937632049	450002386	19	F
937632050	450002386	24	F
937632051	450002386	19	F
937632052	450002386	19	F
937632053	450002386	19	F
937632054	450002386	18	F
937632055	450002386	21	F
937632056	450002386	20	F
937632057	450002386	19	F
